Fecha,Pozo,WHP_psi,BHP_psi,Qo_bpd,Qw_bpd,Qg_mscfd
2024-11-26,Pozo-01,,1605.8614273262797,569.9606061823719,372.6714214351481,272.17335628663557
2024-11-27,Pozo-01,,1551.2816633615344,587.5555854848674,346.011753055448,296.6319264112388
2024-11-28,Pozo-01,242.9019765995604,1580.8945060977267,541.2211378468157,357.4721434115307,248.0730523384214
2024-11-29,Pozo-01,239.410629392331,1575.9605453159998,603.183731970046,353.785898563114,308.2648774346409
2024-11-30,Pozo-01,232.31030268850964,1541.7389436689048,570.4343182091246,319.6477829670437,278.9629138380263
2024-12-01,Pozo-01,235.18218190469563,1590.2017232549272,559.9416080443434,363.06813446270394,301.51115064898
2024-12-02,Pozo-01,,1613.0313954182427,604.2981078976794,354.7142286535496,292.7870867342108
2024-12-03,Pozo-01,244.67280982390758,1579.7818577002981,553.202592867628,359.04507579429645,257.91208770518386
2024-12-04,Pozo-01,236.95674063480863,1587.8253981814,532.2860238686295,410.2518886487077,261.12606987967473
2024-12-05,Pozo-01,250.08321161717606,1582.6353902022522,527.3210431063092,320.03341899162984,242.826196109915
2024-12-06,Pozo-01,235.94305511381737,1559.0779077169768,588.3473279709862,377.1018674918154,303.0118111274899
2024-12-07,Pozo-01,231.1385794762443,1528.7948634208792,533.7536277040206,346.85552569235284,244.8319025030227
2024-12-08,Pozo-01,225.22741663751273,1546.1554988498353,619.4482226116481,355.412510308304,310.07667126749874
2024-12-09,Pozo-01,222.97506710627067,1529.6077553927296,509.50253786374384,350.3547502838066,233.5782610234716
2024-12-10,Pozo-01,224.31886563853536,1592.213145446,616.09685482637,344.6082665837696,304.10173801352863
2024-12-11,Pozo-01,237.18196132291996,1568.4307381233416,573.1303906603935,342.35821711806926,305.40259461897693
2024-12-12,Pozo-01,238.66931532919915,1566.8359004192896,563.6313478084522,355.78176479976787,285.8811230469108
2024-12-13,Pozo-01,223.72588671014188,1573.353033165859,550.1846302194249,328.0144757373229,265.590696914823
2024-12-14,Pozo-01,240.953269794939,1554.2903104619177,576.0925572097734,361.96324224422534,287.68675665015104
2024-12-15,Pozo-01,231.0409400459917,1549.4910493410853,562.9859585952574,344.39363974795464,281.6958442172054
2024-12-16,Pozo-01,235.25585540265124,1569.136770029335,594.3483375184089,333.61704579134715,302.79230996546005
2024-12-17,Pozo-01,245.3288746939706,1599.6169137615684,565.7168022512726,343.7489534456665,267.39330627752355
2024-12-18,Pozo-01,240.08731297014504,1586.6921465931296,565.9555812404784,369.2869768041768,289.6851257381262
2024-12-19,Pozo-01,231.7018177127324,1570.2159850037442,550.7664394922346,342.3298376896719,245.59345674750818
2024-12-20,Pozo-01,227.13099239166257,1563.7653747033387,558.6021697898346,355.66632832785297,272.26398734156686
2024-12-21,Pozo-01,218.10595660605225,1559.298413819801,568.0400231201222,339.2543759999796,278.4728298649586
2024-12-22,Pozo-01,227.91878524169093,1567.6746188427715,510.8940020016041,361.51628138889714,261.9182585357322
2024-12-23,Pozo-01,231.2577295024716,1546.2530881368664,520.2921368218751,360.35834204870423,260.3815615048846
2024-12-24,Pozo-01,225.6332364714257,1564.028045010994,577.8409897774302,377.7326710117682,272.676655964017
2024-12-25,Pozo-01,231.39238039918914,1544.040879567247,561.1266007557103,347.29743348719427,269.5091834887063
2024-12-26,Pozo-01,232.6301908410975,1569.7945051185638,550.5005535542283,359.8876119005753,277.4377458818343
2024-12-27,Pozo-01,230.31901041866917,1555.2802931553024,555.3625319938374,351.2552444713056,276.80304521340025
2024-12-28,Pozo-01,227.1539382721227,1614.4977196796574,563.7211826654421,369.1482954290568,275.3313007728424
2024-12-29,Pozo-01,232.63118054350483,1564.9738511838943,538.3997239805003,338.8532673651948,264.0222463991752
2024-12-30,Pozo-01,234.31474053193688,1541.866526465495,531.0719865135484,360.7359158845406,272.93029968074507
2024-12-31,Pozo-01,223.48000460002362,1554.8344694144123,557.2227199822696,346.56500967112004,272.84195871975874
2025-01-01,Pozo-01,240.59723700668286,1585.238468734333,524.1064734085382,348.4468306598368,261.1298528793442
2025-01-02,Pozo-01,229.93402170970248,1597.9135428437964,561.5426639540997,350.7096774386459,305.1415714226942
2025-01-03,Pozo-01,230.53588161427479,1553.5232620843801,,353.0402869924865,237.07062558987434
2025-01-04,Pozo-01,235.08609815496078,1537.5757319623465,577.0439884022941,347.43609165607654,267.15009988671426
2025-01-05,Pozo-01,231.59422917027672,1582.6262333993002,561.0029041492324,352.32262805098253,289.29337362688307
2025-01-06,Pozo-01,236.34542058321028,1545.6711156213214,554.3085323586118,372.6956622692272,269.63071339328013
2025-01-07,Pozo-01,231.54287476105614,1558.7857483176822,573.407670986888,363.72715724950814,283.05423870137355
2025-01-08,Pozo-01,225.14192399573918,1555.7550270473575,591.2560447899488,361.9038122217161,286.39075378504947
2025-01-09,Pozo-01,231.63166458762075,1563.7428537456276,572.702187447969,341.9540439718898,283.37533154564755
2025-01-10,Pozo-01,221.08212505587568,1567.5937331309624,494.2110807639622,335.3687314724439,262.90584534241145
2025-01-11,Pozo-01,229.47331616625482,1551.6820183653178,508.7896598057239,362.9566241524583,262.557123214478
2025-01-12,Pozo-01,228.29179538742753,1558.5588356544542,525.8640379283868,361.6871557401703,272.000265715347
2025-01-13,Pozo-01,226.8855469949058,1563.3080611732291,542.7863988360573,370.5554195901776,256.019023747071
2025-01-14,Pozo-01,50.71532273326218,3263.122529864313,0.0,0.0,0.0
2025-01-15,Pozo-01,215.0284974955818,1550.82624746823,520.9793978552874,344.8586487499142,230.9076691179934
2025-01-16,Pozo-01,223.93823933188133,1563.9654567002744,544.8974350456888,323.6272323290236,263.62812685518105
2025-01-17,Pozo-01,,1578.5272307058344,518.7550627851673,342.2496172146846,269.30342382298886
2025-01-18,Pozo-01,228.36078964753455,1572.099846959806,521.9176244504514,363.0020046789391,266.35488217457225
2025-01-19,Pozo-01,220.06298739749502,1562.5238938912457,499.8280350512292,340.9723550434582,247.69964674643168
2025-01-20,Pozo-01,235.4701487557606,1539.1020394225716,512.1215747722629,357.49289818671895,255.8323782578203
2025-01-21,Pozo-01,220.75952940476802,1555.61511921545,499.93435753811843,344.9436483261508,243.07922774616455
2025-01-22,Pozo-01,233.02794968745323,1577.3421659481583,,352.57712344002476,256.74129545802106
2025-01-23,Pozo-01,229.13486330931815,1575.8486083658026,562.8734451886672,330.41555102300447,290.05857350966204
2025-01-24,Pozo-01,221.64697190516907,1542.097083160842,508.6245169858174,348.8232995282258,237.8746657579004
2025-01-25,Pozo-01,237.84979070774233,1553.2963847634715,603.4259026753283,302.5919374978164,305.32925486802066
2025-01-26,Pozo-01,217.53736824458508,1539.8630409888076,545.6460754677383,344.56893863204414,282.9986262931828
2025-01-27,Pozo-01,231.62615579693068,1573.562967849915,536.6968702637324,322.82827225605274,263.892774613222
2025-01-28,Pozo-01,231.96486185163485,1588.7792646665775,508.26254345828767,365.2878658272929,261.2540692355276
2025-01-29,Pozo-01,220.4725409696762,1547.7420724560604,548.8969704987529,358.77122409094693,305.3475912008131
2025-01-30,Pozo-01,234.1843546787216,1587.2307839010014,514.3583921698238,354.0219340927442,256.105804260207
2025-01-31,Pozo-01,222.90390101108153,1561.9944340438872,532.1027403944329,369.7483094653471,270.2369653797021
2025-02-01,Pozo-01,226.32696262380847,1556.2402017648917,595.758075449334,332.61040735600574,289.08496836998984
2025-02-02,Pozo-01,51.813088314219925,3262.2112602411894,0.0,0.0,0.0
2025-02-03,Pozo-01,223.07170931303767,1573.6307567547883,556.9738650313454,360.6476892256852,283.61411783428576
2025-02-04,Pozo-01,229.21274067903414,1569.3530109252738,507.49324922609264,343.02621049231544,255.7242480600565
2025-02-05,Pozo-01,228.8873479229185,1610.3469117433704,524.3473582064355,363.51816357457403,251.48018816192163
2025-02-06,Pozo-01,211.64473691102924,1526.6606065723975,570.9906493574495,329.79837904537874,287.85193751495814
2025-02-07,Pozo-01,231.88968057943325,1574.8090055236946,507.4079745501649,333.93358974021174,268.5425848682863
2025-02-08,Pozo-01,211.8340121882913,1534.1813625421917,570.5177589642292,337.0805780785913,290.37797290135524
2025-02-09,Pozo-01,229.6502585591161,1545.326049199326,540.8823095674284,338.1824826656939,280.84759183570327
2025-02-10,Pozo-01,230.06927146817327,1561.9579404828473,507.0094432672582,330.1761118603349,251.1013754943535
2025-02-11,Pozo-01,215.06669395088707,1553.8400541517385,537.4398774313529,364.27765583637495,276.78046457090886
2025-02-12,Pozo-01,219.40306232697992,1611.2705187300814,545.5522890345719,341.95513352053,275.8232486851412
2025-02-13,Pozo-01,214.57610731538983,1545.442036882793,535.6941554411899,351.0316713675974,257.6591313157996
2025-02-14,Pozo-01,220.30578630317612,1530.6352391660118,478.09614688228436,337.0945825316585,242.0937467430505
2025-02-15,Pozo-01,219.4858557539458,1555.584570000382,499.2826908564085,318.2461698214407,239.73860585548826
2025-02-16,Pozo-01,226.50771538058396,1519.3906047651808,511.00719689816935,349.511057367582,249.03547094426426
2025-02-17,Pozo-01,229.82120139615319,1558.4239704235617,514.7793428318879,316.68096262407107,259.3389174480928
2025-02-18,Pozo-01,,1564.2673029505038,532.0081976674679,344.23948066806366,269.1668266366927
2025-02-19,Pozo-01,217.00273140240225,1564.3274312331896,519.8670192481333,324.64808495719376,247.56865488781148
2025-02-20,Pozo-01,219.13963653905097,1575.7834524276834,480.22596934750516,374.885386018231,250.23601144664804
2025-02-21,Pozo-01,209.19551011823208,1534.5293422636921,523.6476176329062,358.6497398929406,267.81440331451523
2025-02-22,Pozo-01,214.79969622108447,1545.814350877512,528.8422529201287,346.46827772848536,256.9673229883576
2025-02-23,Pozo-01,226.28615855440708,1546.931117737301,526.8167468384627,363.73986281729833,247.20786501015866
2025-02-24,Pozo-01,230.3689525597071,1540.132372340872,539.4269687221955,331.9914360003172,268.1501756041405
2025-02-25,Pozo-01,211.39023053347276,1552.3306022159156,532.3804236612924,352.7399017890924,261.4419777643563
2025-02-26,Pozo-01,215.42058802129122,1524.0928024049697,522.0887576010133,347.4860267159942,262.22576601365114
2025-02-27,Pozo-01,,1544.8953924192017,,348.3499554007218,250.25377815978663
2025-02-28,Pozo-01,220.75850100022478,1536.7824043454211,466.70541969043154,363.37536673442753,214.61488991112705
2025-03-01,Pozo-01,213.40642991875123,1559.4172598326445,519.1963078325576,355.1774831178974,255.56558798579806
2025-03-02,Pozo-01,221.2990030812328,1591.5786617933013,512.8531671278826,348.4206223602629,253.2918289830174
2025-03-03,Pozo-01,215.21611894061576,1519.937912679591,513.7703904472033,319.1657514189049,263.3963206657885
2025-03-04,Pozo-01,218.0257134367705,1512.9880724485784,473.8794132153242,329.48729498217415,230.32245756542582
2025-03-05,Pozo-01,221.49258496472416,1552.4977572371386,478.1768294681457,341.94591396030575,255.1424813945082
2025-03-06,Pozo-01,217.76420196736655,1551.945571884511,531.3906009395142,345.0853254317573,245.37874404993352
2025-03-07,Pozo-01,214.6757857526715,1550.7243090153688,503.1205040826462,326.6295102954207,264.7537570899479
2025-03-08,Pozo-01,216.6103222064842,1545.3596687650918,520.5817343596412,379.6551783331669,257.95534000163076
2025-03-09,Pozo-01,216.55099249692466,1548.7660883246015,503.4501093170708,366.1230379372003,260.38021661750867
2025-03-10,Pozo-01,214.5203955829562,1556.5639443877856,502.79701524504196,352.305638884469,252.2009865824581
2025-03-11,Pozo-01,215.0476857533786,1569.6271471978841,524.883822155791,344.2507932130679,274.4045963840523
2025-03-12,Pozo-01,226.91729061514215,1521.0779019660781,487.7578920362965,339.883122386773,240.1001689124419
2025-03-13,Pozo-01,219.97525431911632,1544.5217457848628,502.3940524545965,328.6831382813294,240.15821887700878
2025-03-14,Pozo-01,214.22145518832878,1552.241659741451,487.76576982326264,344.0194239868049,257.74035225599164
2025-03-15,Pozo-01,220.4551017552907,1536.1397983910686,487.7906190783829,346.61844929305283,242.78821364902618
2025-03-16,Pozo-01,213.5823980244622,1579.5613015873955,490.24306778258665,324.0203426661079,247.29388400734854
2025-03-17,Pozo-01,223.13190976000288,1544.5753968678098,502.78179071372904,347.55363395841914,263.80711092547745
2025-03-18,Pozo-01,217.73734829312187,1550.1992240679476,484.69137486791004,340.1059858287084,232.34209133209706
2025-03-19,Pozo-01,214.46011622442606,1555.6467854019425,527.0347753024145,313.7112906775713,269.794275879846
2025-03-20,Pozo-01,217.8434971747811,1538.019769411472,473.06820317405396,329.31581115288463,230.95289253699306
2025-03-21,Pozo-01,204.63924708398895,1500.5004593769422,489.92084571380303,335.9103365246441,243.66537240700674
2025-03-22,Pozo-01,207.31114001943703,1535.420857575724,483.00626448458917,370.32221969584816,242.2013561037161
2025-03-23,Pozo-01,206.6900079993501,1561.7384450547186,528.8702304408063,350.247340265242,248.5666615888876
2025-03-24,Pozo-01,215.0909482196286,1539.4292342886238,,321.75861282476393,240.9297182846612
2025-03-25,Pozo-01,225.09856317879743,1542.4840979761234,517.2143107439919,348.97282921741174,272.58304006828297
2025-03-26,Pozo-01,228.0920214735726,1577.2587051268617,454.6831057325629,318.3638302536402,235.4002761042528
2025-03-27,Pozo-01,217.67491668479835,1546.3593780677113,497.0428909520555,357.70451894760754,247.89875434397285
2025-03-28,Pozo-01,216.59785540400884,1538.994198543864,511.6101621726891,334.2877053944834,258.2927697270999
2025-03-29,Pozo-01,201.6773948265519,1537.9230564146972,491.1640574303155,339.84011449234305,242.69160185642042
2025-03-30,Pozo-01,209.5344540856702,1560.6175858465208,514.5053763637543,361.0213504433584,271.21207709176196
2025-03-31,Pozo-01,207.77834691120938,1586.483568478422,475.19627415635244,321.7163529967867,235.6940011084681
2025-04-01,Pozo-01,208.6534679370296,1556.0503646181096,521.4733665170509,319.9561030636561,263.15467278424376
2025-04-02,Pozo-01,211.3478958491004,1566.876114476188,542.3968787129868,332.04761990791917,283.6305028183664
2025-04-03,Pozo-01,209.21981455076218,1534.239680215889,476.9991057693962,356.26569230513775,231.0834428222556
2025-04-04,Pozo-01,199.4415457709271,1509.505221429282,474.3409183905023,317.78788504198326,251.95840906227994
2025-04-05,Pozo-01,216.59131125214904,1545.8534706649577,,297.983476855433,243.9379499161904
2025-04-06,Pozo-01,204.83364396949798,1539.4927800261567,522.0317435482732,333.5858317412534,278.0303702354273
2025-04-07,Pozo-01,212.96934009784943,1525.6611047360957,470.5267773757977,348.51640065992314,231.75631185742753
2025-04-08,Pozo-01,224.4036842397992,1556.245278199384,472.3596350062411,358.13096031858333,233.8869956643361
2025-04-09,Pozo-01,205.24428559406462,1545.684184533727,475.0473688003565,333.0660315311975,219.56679722365087
2025-04-10,Pozo-01,194.86604872592125,1534.606664343101,448.83057307996165,333.7281443333904,220.33277106729344
2025-04-11,Pozo-01,,1554.1905398449144,458.4463465720364,357.09382062580875,219.68926318019786
2025-04-12,Pozo-01,217.44050878270195,1553.0599311115643,455.76763463179924,311.624626086672,222.3449065654291
2025-04-13,Pozo-01,222.65118550151962,1545.0437498146218,460.80654247654815,333.7280588244623,229.1377954104883
2025-04-14,Pozo-01,202.35422413694366,1525.6200530635324,477.7171800049055,342.2970256704373,248.0096601844196
2025-04-15,Pozo-01,213.04034330640786,1523.0416170125015,483.4884698195114,346.06342410631265,243.75171144371754
2025-04-16,Pozo-01,206.79327068384592,1574.7618477635158,514.2356765658034,331.5621990452437,260.28220452340616
2025-04-17,Pozo-01,208.8634122649109,1542.3619155498377,452.79449807453346,339.609752057436,216.4763460012018
2025-04-18,Pozo-01,225.94498392976564,1549.9512345200928,499.3556236257709,301.651746391753,240.88162165939505
2025-04-19,Pozo-01,199.71678450782562,1513.1029682677877,470.195340181071,328.9861337786981,252.0127125284535
2025-04-20,Pozo-01,210.54673730229123,1603.1804462465623,473.4561057908069,345.5453784673585,229.76634451755586
2025-04-21,Pozo-01,211.6945275462077,1521.5675455666508,489.9727754023933,323.8909107076759,261.21632677929387
2025-04-22,Pozo-01,215.3688474495483,1539.995845229485,,339.39234469508295,221.2083972876915
2025-04-23,Pozo-01,208.9969694882235,1551.1819629300744,481.7213594812787,345.09261681811125,240.88272269482843
2025-04-24,Pozo-01,210.1182361818726,1554.5840515803372,475.96492854199386,333.13292808856215,248.1715898110505
2025-04-25,Pozo-01,205.56022520161463,1558.077298818239,482.997005706362,340.70944939533854,253.7849074807207
2025-04-26,Pozo-01,54.11562235419552,3250.507944166027,0.0,0.0,0.0
2025-04-27,Pozo-01,205.48693694046776,1548.2725126688827,527.8123451746649,334.8150511742241,259.8077830557929
2025-04-28,Pozo-01,211.3031408694551,1524.2646311821006,454.487354026251,346.9478658582155,226.7353742794291
2025-04-29,Pozo-01,204.9477099871227,1533.0875451233633,456.36732763838035,340.0293148760261,231.26831929948145
2025-04-30,Pozo-01,209.39896867299598,1547.4898015720369,453.5856405862052,328.756543828921,234.87847136841586
2025-05-01,Pozo-01,206.6859234503795,1581.4191530082016,454.54645487011277,340.7972476703951,227.31168078326422
2025-05-02,Pozo-01,213.66061325180362,1519.9110863686526,452.0120600665343,348.032334578695,231.60091144359507
2025-05-03,Pozo-01,206.17166509120077,1559.3547772605455,493.9715488557774,306.44295308741806,263.171836318545
2025-05-04,Pozo-01,195.32816444889787,1533.8625970719172,498.68453705749675,354.45676727321813,253.14533267810512
2025-05-05,Pozo-01,213.91618871041698,1562.9871003676883,451.7076100622609,331.90511978705575,228.6693243662304
2025-05-06,Pozo-01,200.32969203352724,1531.9397910173084,445.0154698284786,343.2092760172771,208.9889586251389
2025-05-07,Pozo-01,201.70198851062082,1519.812717990249,474.63451265157374,354.66331965287395,212.34454999755346
2025-05-08,Pozo-01,201.8761734151158,1547.2505709632853,450.28396450444615,316.00690279018886,228.63956951372438
2025-05-09,Pozo-01,213.82938312133314,1558.4940789302598,477.0704701036433,325.8174903741219,237.63047823993398
2025-05-10,Pozo-01,192.028658011358,1543.7964191830797,466.4884306678436,332.0076778839449,228.44141209080237
2025-05-11,Pozo-01,224.2828513525503,1555.4258638382644,426.21989359820446,324.4561152023432,215.18589515342728
2025-05-12,Pozo-01,211.28821816936494,1535.0803061354638,496.17378465961906,362.1126841731181,247.48747739134583
2025-05-13,Pozo-01,205.98319131622887,1506.0511378253764,501.2059964136703,323.1129804951101,261.90800269192755
2025-05-14,Pozo-01,204.08943596372112,1552.2592267621962,445.20734058216624,327.50699645683113,223.37041410413914
2025-05-15,Pozo-01,205.98912617220768,1547.5990123443567,449.7597033470348,338.7813807762917,218.16113177119436
2025-05-16,Pozo-01,207.24314734285994,1518.479722558769,464.5694678136018,317.5583614952564,241.48475396040718
2025-05-17,Pozo-01,207.81292477827856,1529.069368439955,465.0447821294711,329.53016574752587,230.50287759589764
2025-05-18,Pozo-01,207.0756662778026,1531.0277124383194,471.80983747831993,340.1016613534407,240.8734224821561
2025-05-19,Pozo-01,204.0416403971165,1506.49340381433,501.99157823161454,330.2211573708846,246.20266603847944
2025-05-20,Pozo-01,202.10538891167184,1518.2795928691892,451.4898235988975,333.68717756169247,219.87710728138757
2025-05-21,Pozo-01,202.20160928176185,1511.248184538756,436.73927349597784,327.02163278694417,219.1048281820438
2025-05-22,Pozo-01,201.75137859270194,1523.364991751801,422.94426033370144,312.1179118953758,211.5806461899441
2025-05-23,Pozo-01,209.6490111329782,1528.0954176501486,437.07242788065565,339.53193580232653,222.730597286539
2025-05-24,Pozo-01,206.17474510169163,1509.2898971837653,452.2804224952707,360.90482485239016,223.71014695146556
2025-05-25,Pozo-01,184.53025368489963,1557.6342733119934,493.0044872320341,334.72936543550003,228.39557134459196
2025-05-26,Pozo-01,,1564.2326300963896,440.0987033215494,337.7045369812576,216.24008716080107
2025-05-27,Pozo-01,203.1936423946265,1521.4231897996574,456.2212017469667,344.58837385070655,235.35373717446907
2025-05-28,Pozo-01,201.71578031939902,1537.39759996977,450.18525639967186,315.0292564274439,222.41514167021222
2025-05-29,Pozo-01,,1543.1411194217924,476.67364252466587,359.47834014501603,235.98793178364832
2025-05-30,Pozo-01,208.25469637067408,1564.9801013415256,506.0929011611938,336.8466846558256,263.03041353082045
2025-05-31,Pozo-01,206.99831442576064,1525.9769846198903,436.7971919617647,358.16046566225873,212.1788378525093
2025-06-01,Pozo-01,196.43051765674326,1549.447752309165,437.1274593141834,322.557704728371,205.0756966368464
2025-06-02,Pozo-01,203.36298741483057,1528.0368725619767,470.84182099164167,360.6944449904243,233.90827351931466
2025-06-03,Pozo-01,194.87506307750832,1502.0062198691887,462.1029582305165,344.920895043378,226.57671481185423
2025-06-04,Pozo-01,192.24276264380683,1540.1715646827074,487.46064653582704,341.4589413736824,234.31018215311784
2025-06-05,Pozo-01,196.5928129391119,1555.2757234387939,458.6558145988332,336.54321630656136,227.7191403283506
2025-06-06,Pozo-01,205.35592895121775,1589.0989196443047,437.03966908750226,329.17416255574665,222.81598385229861
2025-06-07,Pozo-01,205.71284871935902,1516.2384738013693,457.550417688764,350.7790429455336,228.69020913988035
2025-06-08,Pozo-01,202.8873168576995,1549.5198094053933,468.4200058080912,334.7451772372311,237.08592442105885
2025-06-09,Pozo-01,203.97182071029115,1524.4571908117066,461.3916524465928,303.00218060770345,247.4296497148445
2025-06-10,Pozo-01,202.5355905296352,1548.5106821832785,453.8287037475894,315.61861302805187,223.80218648813235
2025-06-11,Pozo-01,195.4302772738634,1498.0395051057803,465.5701104728125,329.45664525012944,235.37687132803575
2025-06-12,Pozo-01,201.6627832346673,1509.3010451688058,467.1975805788509,336.76197661200246,228.8407252693307
2025-06-13,Pozo-01,203.67747767216065,1520.381107545104,471.24939813556534,331.13056457742056,227.64776889572423
2025-06-14,Pozo-01,203.21661774207328,1539.2422843467418,454.46166224071436,350.1310944797457,221.9144690317661
2025-06-15,Pozo-01,205.61979199348613,1521.4064304079354,435.9083943336826,302.4468870281829,213.78029956313117
2025-06-16,Pozo-01,202.57212613743872,1548.2866436270506,442.19995773994793,333.73385898260113,224.2791825196514
2025-06-17,Pozo-01,200.26560495574222,1549.6391380728182,464.824208796854,304.17672004502333,254.25025027756755
2025-06-18,Pozo-01,204.3517850242576,1549.9350581929295,419.89685081147417,342.70820584552143,203.93513772700805
2025-06-19,Pozo-01,197.65712152446093,1562.088777086701,,329.761499130628,218.90916744911323
2025-06-20,Pozo-01,192.40528930397608,1533.6836535981377,427.99473889553025,337.3381342560173,213.45704309746816
2025-06-21,Pozo-01,196.48759048449907,1502.7511673089384,436.6099170112034,317.9510924353146,221.76115255536757
2025-06-22,Pozo-01,192.86481242734598,1554.5599636782297,463.2175078629677,349.96641127123655,234.05038093766296
2025-06-23,Pozo-01,193.10102659322945,1515.0014470475817,438.9448664571983,346.2651569346517,230.7453783644553
2025-06-24,Pozo-01,196.05957724603448,1547.4560018547604,435.2033946963322,339.257051360915,196.48221602894242
2025-06-25,Pozo-01,192.05669156531903,1555.4253824824527,404.11914591432566,328.42547905659956,182.76749174714547
2025-06-26,Pozo-01,194.73804408124684,1537.0214163948606,449.1639830553023,338.9302000198195,220.12737923064594
2025-06-27,Pozo-01,185.21882434953162,1486.0900415545016,446.3704036795909,319.4928081715363,232.98124839322696
2025-06-28,Pozo-01,48.96965820181597,3253.9174055152303,0.0,0.0,0.0
2025-06-29,Pozo-01,196.02329771528127,1557.4265532678035,424.5953062072027,354.56538464034895,186.75712161898224
2025-06-30,Pozo-01,191.0367879515249,1521.5979717365892,435.35992352890054,345.74545006410546,222.65333421670783
2025-07-01,Pozo-01,199.52812608094197,1531.80304760038,435.41404360057095,318.60513173783005,219.82885734078323
2025-07-02,Pozo-01,200.97819708568423,1548.8192534485615,463.335828136516,334.8330632688332,221.56526176814188
2025-07-03,Pozo-01,185.88270989145215,1529.385070025704,426.8315454359969,309.87707360302966,205.00258490071664
2025-07-04,Pozo-01,190.6584391978248,1529.241648028309,434.26301909860126,337.722204120134,208.70903284049137
2025-07-05,Pozo-01,190.44686916419766,1519.048003081207,440.7015641351376,335.7573136984198,221.3250438136276
2025-07-06,Pozo-01,189.27526701190195,1511.4141620543735,431.1013442186291,300.8126917397943,210.1505649599714
2025-07-07,Pozo-01,199.43155467721348,1546.347412115363,417.0105663986652,311.2946156880624,212.6258806931151
2025-07-08,Pozo-01,193.2812574415424,1535.746925075084,430.08118403010656,324.3354895065523,190.48616771213665
2025-07-09,Pozo-01,192.69292042671177,1518.8913902262645,448.1987264173076,323.93064036681386,216.41856491508233
2025-07-10,Pozo-01,182.39105102764051,1533.6458586408098,402.9799223911691,310.1621110703425,192.41441844006047
2025-07-11,Pozo-01,197.5756556331425,1527.5601277838246,427.0209898053644,333.9994403852716,211.3212378985622
2025-07-12,Pozo-01,186.50139944049948,1501.7694787140804,408.79074039766226,331.7971246402771,199.99639136758142
2025-07-13,Pozo-01,193.8739742698154,1510.1668986036855,448.31772726041834,324.9710122056078,231.3126138324438
2025-07-14,Pozo-01,194.95828278637077,1505.7909832708108,390.2866330249111,316.4079738780537,180.62983074704334
2025-07-15,Pozo-01,201.05813874004934,1529.2745415462443,410.09269556032126,343.33501988391725,205.41946222323057
2025-07-16,Pozo-01,185.4186018537532,1544.7852072639107,429.25120687257174,352.2948565973781,219.41893510637667
2025-07-17,Pozo-01,175.35366088482147,1490.1180536842596,453.6614280413595,320.06943575491897,243.6765005694803
2025-07-18,Pozo-01,193.7068798838137,1528.0839432223581,418.77120412210087,317.9992344550583,205.35060774465308
2025-07-19,Pozo-01,202.86475267903722,1522.3449342037911,407.9298475218728,334.4085063695378,206.61205074095005
2025-07-20,Pozo-01,199.4400262362434,1525.281490423895,458.4134501362311,321.5283777303538,212.66842574189775
2025-07-21,Pozo-01,193.32565809666664,1494.559734148405,388.13477418435383,324.66606220104313,175.4993594677789
2025-07-22,Pozo-01,189.11094500734652,1517.7059275644826,371.91727774528755,337.7097948995398,192.24236259563787
2025-07-23,Pozo-01,196.4100804860319,1520.5312895041336,426.4650984146732,297.8324102320034,213.18512378377983
2025-07-24,Pozo-01,185.99595403998705,1530.7867850288658,406.2526720231374,346.1048177246419,212.7018145964444
2025-07-25,Pozo-01,194.1522500418854,1530.3722763876012,394.8939193804731,327.27780028637295,186.59999069596196
2025-07-26,Pozo-01,194.1420483682598,1501.0159328561144,430.29188538082195,319.8722839589876,219.620136127038
2025-07-27,Pozo-01,197.14461212761285,1550.2508212717041,420.06321664745593,324.5630375285798,225.73204099226803
2025-07-28,Pozo-01,206.69705026133312,1542.4028813729742,402.74745967377197,325.19463976029743,204.75443718842044
2025-07-29,Pozo-01,192.9640335086723,1525.169324889055,387.37495152241,299.64661122315414,195.83029070761157
2025-07-30,Pozo-01,187.63529776289207,1521.6424820035097,431.3317330628965,347.8949181393923,215.7396767148521
2025-07-31,Pozo-01,190.2247154734902,1511.4614562152801,426.154610668575,325.94672664156093,199.68853781892795
2025-08-01,Pozo-01,180.1028104891392,1516.7638495283506,410.12764330129454,331.82765588351805,216.1829803195653
2025-08-02,Pozo-01,186.06302954099144,1528.7692458938864,449.61174662636597,339.31143745442273,219.31289790572666
2025-08-03,Pozo-01,187.5188563891993,1482.1181018679392,389.05123829222225,309.57610705946087,198.45101585798122
2025-08-04,Pozo-01,,1508.2269566487867,379.17117150416937,331.85076234989793,177.73243476960812
2025-08-05,Pozo-01,190.36963557040625,1516.2016688762944,395.737898084549,320.5889952113012,188.53381127211816
2025-08-06,Pozo-01,184.65922338874597,1522.7233886863596,408.42501993670885,337.15988953487164,215.93502196111967
2025-08-07,Pozo-01,50.87890538091598,3258.889802435516,0.0,0.0,0.0
2025-08-08,Pozo-01,188.98617911626638,1504.7416661608331,403.3139888931464,322.68071533136583,213.37952103063932
2025-08-09,Pozo-01,188.75981438420217,1509.0275959389326,414.85551234461,314.9789072901147,206.77866776940945
2025-08-10,Pozo-01,186.78451892153123,1508.6619368116258,381.6447381029471,330.3590406904503,176.76335718801548
